Term:医生,Count:416,TF:0.00419477,IDF:1.80349849,TF×IDF:0.00756526
Term:湖北,Count:553,TF:0.00557622,IDF:1.35352949,TF×IDF:0.00754758
Term:关注,Count:451,TF:0.00454770,IDF:1.64991458,TF×IDF:0.00750331
Term:祖国,Count:310,TF:0.00312591,IDF:2.36776992,TF×IDF:0.00740144
Term:病毒,Count:501,TF:0.00505188,IDF:1.45278071,TF×IDF:0.00733927
Term:重庆,Count:363,TF:0.00366034,IDF:1.99979314,TF×IDF:0.00731993
Term:愿,Count:308,TF:0.00310574,IDF:2.17588440,TF×IDF:0.00675774
Term:美国,Count:255,TF:0.00257131,IDF:2.62304243,TF×IDF:0.00674467
Term:空投,Count:201,TF:0.00202680,IDF:3.32201243,TF×IDF:0.00673306
Term:回家,Count:267,TF:0.00269231,IDF:2.47691439,TF×IDF:0.00666864
Term:戴口罩,Count:282,TF:0.00284357,IDF:2.20806908,TF×IDF:0.0062788
Term:安徽,Count:303,TF:0.00305532,IDF:2.02098244,TF×IDF:0.00617476
Term:2020,Count:284,TF:0.00286374,IDF:2.06673993,TF×IDF:0.0059186
Term:广西,Count:273,TF:0.00275282,IDF:2.11789245,TF×IDF:0.00583017
Term:江西,Count:297,TF:0.00299482,IDF:1.92407242,TF×IDF:0.00576226
Term:辛苦了,Count:295,TF:0.00297465,IDF:1.89064867,TF×IDF:0.00562403
Term:医疗,Count:312,TF:0.00314608,IDF:1.70922858,TF×IDF:0.00537737
Term:河北,Count:245,TF:0.00247048,IDF:2.09156351,TF×IDF:0.00516716
Term:挺住,Count:378,TF:0.00381159,IDF:1.33974120,TF×IDF:0.00510655
Term:接触,Count:258,TF:0.00260156,IDF:1.94180119,TF×IDF:0.00505172
Term:支持,Count:219,TF:0.00220830,IDF:2.24283119,TF×IDF:0.00495285
Term:一线,Count:302,TF:0.00304524,IDF:1.61444226,TF×IDF:0.00491637
Term:封城,Count:205,TF:0.00206713,IDF:2.36776992,TF×IDF:0.0048945
Term:确诊,Count:298,TF:0.00300491,IDF:1.61444226,TF×IDF:0.00485125
Term:通信,Count:143,TF:0.00144195,IDF:3.32201243,TF×IDF:0.00479018
Term:请求,Count:261,TF:0.00263181,IDF:1.80349849,TF×IDF:0.00474647
Term:啊啊啊,Count:232,TF:0.00233939,IDF:2.02098244,TF×IDF:0.00472787
Term:求求,Count:224,TF:0.00225872,IDF:2.04325883,TF×IDF:0.00461515
Term:医务人员,Count:221,TF:0.00222847,IDF:2.06673993,TF×IDF:0.00460567
Term:控制,Count:234,TF:0.00235956,IDF:1.92407242,TF×IDF:0.00453996
Term:伊朗,Count:133,TF:0.00134111,IDF:3.32201243,TF×IDF:0.00445521
Term:福建,Count:201,TF:0.00202680,IDF:2.17588440,TF×IDF:0.00441008
Term:陕西,Count:197,TF:0.00198646,IDF:2.20806908,TF×IDF:0.00438625
Term:好消息,Count:247,TF:0.00249064,IDF:1.75381071,TF×IDF:0.00436812
Term:湖南,Count:233,TF:0.00234947,IDF:1.84489118,TF×IDF:0.00433452
Term:数据,Count:204,TF:0.00205705,IDF:2.09156351,TF×IDF:0.00430245
Term:红十字会,Count:361,TF:0.00364017,IDF:1.17279332,TF×IDF:0.00426917
Term:平平安安,Count:170,TF:0.00171421,IDF:2.47691439,TF×IDF:0.00424595
Term:广东,Count:233,TF:0.00234947,IDF:1.80349849,TF×IDF:0.00423727
Term:事件,Count:182,TF:0.00183521,IDF:2.28061975,TF×IDF:0.00418542
Term:春节,Count:170,TF:0.00171421,IDF:2.41892245,TF×IDF:0.00414654
Term:上班,Count:242,TF:0.00244022,IDF:1.69876314,TF×IDF:0.00414537
Term:努力,Count:177,TF:0.00178479,IDF:2.32201243,TF×IDF:0.00414431
Term:求求了,Count:151,TF:0.00152262,IDF:2.71995244,TF×IDF:0.00414146
Term:防护,Count:243,TF:0.00245031,IDF:1.68854398,TF×IDF:0.00413746
Term:开学,Count:178,TF:0.00179487,IDF:2.28061975,TF×IDF:0.00409343
Term:和平,Count:122,TF:0.00123019,IDF:3.32201243,TF×IDF:0.00408673
Term:哈哈哈,Count:181,TF:0.00182513,IDF:2.20806908,TF×IDF:0.00403001
Term:害怕,Count:165,TF:0.00166379,IDF:2.41892245,TF×IDF:0.00402458
Term:公布,Count:228,TF:0.00229905,IDF:1.73094783,TF×IDF:0.00397955
Term:社会,Count:205,TF:0.00206713,IDF:1.90703909,TF×IDF:0.00394211
Term:封省,Count:116,TF:0.00116969,IDF:3.32201243,TF×IDF:0.00388574
Term:家人,Count:185,TF:0.00186546,IDF:2.06673993,TF×IDF:0.00385543
Term:世界,Count:196,TF:0.00197638,IDF:1.94180119,TF×IDF:0.00383774
Term:谢谢,Count:181,TF:0.00182513,IDF:2.09156351,TF×IDF:0.00381737
Term:提醒,Count:163,TF:0.00164362,IDF:2.32201243,TF×IDF:0.00381651
Term:北京,Count:234,TF:0.00235956,IDF:1.61444226,TF×IDF:0.00380937
Term:河南,Count:201,TF:0.00202680,IDF:1.85961444,TF×IDF:0.00376907
Term:工作,Count:218,TF:0.00219822,IDF:1.70922858,TF×IDF:0.00375726
Term:上海,Count:197,TF:0.00198646,IDF:1.87485440,TF×IDF:0.00372433
Term:县城,Count:111,TF:0.00111927,IDF:3.32201243,TF×IDF:0.00371825
Term:春晚,Count:111,TF:0.00111927,IDF:3.32201243,TF×IDF:0.00371825
Term:健康,Count:167,TF:0.00168396,IDF:2.17588440,TF×IDF:0.0036641
Term:患者,Count:163,TF:0.00164362,IDF:2.20806908,TF×IDF:0.00362923
Term:普及,Count:107,TF:0.00107894,IDF:3.32201243,TF×IDF:0.00358426
Term:海南,Count:153,TF:0.00154278,IDF:2.32201243,TF×IDF:0.00358237
Term:病例,Count:191,TF:0.00192596,IDF:1.84489118,TF×IDF:0.00355319
Term:肺炎,Count:187,TF:0.00188563,IDF:1.87485440,TF×IDF:0.00353528
Term:捐赠,Count:200,TF:0.00201671,IDF:1.73094783,TF×IDF:0.00349083
Term:防控,Count:152,TF:0.00153270,IDF:2.20806908,TF×IDF:0.00338432
Term:新年快乐,Count:100,TF:0.00100835,IDF:3.32201243,TF×IDF:0.00334978
Term:期待,Count:116,TF:0.00116969,IDF:2.84489118,TF×IDF:0.00332766
Term:终于,Count:146,TF:0.00147220,IDF:2.24283119,TF×IDF:0.0033019
Term:拜年,Count:106,TF:0.00106886,IDF:3.02098244,TF×IDF:0.003229
Term:禁止,Count:122,TF:0.00123019,IDF:2.62304243,TF×IDF:0.00322686
Term:黑龙江,Count:145,TF:0.00146212,IDF:2.14592117,TF×IDF:0.00313759
Term:爱,Count:179,TF:0.00180496,IDF:1.73094783,TF×IDF:0.00312429
Term:南昌,Count:93,TF:0.00093777,IDF:3.32201243,TF×IDF:0.00311529
Term:器材,Count:92,TF:0.00092769,IDF:3.32201243,TF×IDF:0.00308179
Term:祝福,Count:101,TF:0.00101844,IDF:3.02098244,TF×IDF:0.00307669
Term:非典,Count:136,TF:0.00137136,IDF:2.24283119,TF×IDF:0.00307574
Term:四川,Count:146,TF:0.00147220,IDF:2.06673993,TF×IDF:0.00304266
Term:家里,Count:146,TF:0.00147220,IDF:2.06673993,TF×IDF:0.00304266
Term:杭州,Count:117,TF:0.00117978,IDF:2.54386118,TF×IDF:0.00300119
Term:⚠,Count:98,TF:0.00098819,IDF:3.02098244,TF×IDF:0.00298531
Term:酒席,Count:89,TF:0.00089743,IDF:3.32201243,TF×IDF:0.0029813
Term:造谣,Count:141,TF:0.00142178,IDF:2.09156351,TF×IDF:0.00297375
Term:透明,Count:138,TF:0.00139153,IDF:2.11789245,TF×IDF:0.00294712
Term:生命,Count:143,TF:0.00144195,IDF:2.04325883,TF×IDF:0.00294628
Term:拜托,Count:133,TF:0.00134111,IDF:2.17588440,TF×IDF:0.00291811
Term:预防,Count:106,TF:0.00106886,IDF:2.71995244,TF×IDF:0.00290725
Term:力度,Count:101,TF:0.00101844,IDF:2.84489118,TF×IDF:0.00289735
Term:可爱,Count:121,TF:0.00122011,IDF:2.36776992,TF×IDF:0.00288895
Term:内蒙古,Count:109,TF:0.00109911,IDF:2.62304243,TF×IDF:0.00288301
Term:机场,Count:105,TF:0.00105877,IDF:2.71995244,TF×IDF:0.00287982
Term:传染,Count:151,TF:0.00152262,IDF:1.89064867,TF×IDF:0.00287874
Term:春运,Count:94,TF:0.00094785,IDF:3.02098244,TF×IDF:0.00286346
Term:点赞,Count:117,TF:0.00117978,IDF:2.41892245,TF×IDF:0.00285379
Term:领导,Count:144,TF:0.00145203,IDF:1.96028460,TF×IDF:0.0028464
Term:隔离,Count:167,TF:0.00168396,IDF:1.67855976,TF×IDF:0.00282662
Term:乡镇,Count:106,TF:0.00106886,IDF:2.62304243,TF×IDF:0.00280366
Term:播放,Count:83,TF:0.00083693,IDF:3.32201243,TF×IDF:0.00278031
Term:吉林,Count:126,TF:0.00127053,IDF:2.17588440,TF×IDF:0.00276453
Term:重庆政府,Count:82,TF:0.00082685,IDF:3.32201243,TF×IDF:0.00274682
Term:早安,Count:90,TF:0.00090752,IDF:3.02098244,TF×IDF:0.00274161
Term:直播,Count:183,TF:0.00184529,IDF:1.48316334,TF×IDF:0.00273687
Term:感谢,Count:120,TF:0.00121003,IDF:2.24283119,TF×IDF:0.00271389
Term:延迟开学,Count:89,TF:0.00089743,IDF:3.02098244,TF×IDF:0.00271114
Term:云南,Count:131,TF:0.00132095,IDF:2.04325883,TF×IDF:0.00269904
Term:超级,Count:94,TF:0.00094785,IDF:2.84489118,TF×IDF:0.00269655
Term:流动,Count:98,TF:0.00098819,IDF:2.71995244,TF×IDF:0.00268783
Term:麻将馆,Count:80,TF:0.00080668,IDF:3.32201243,TF×IDF:0.00267982
Term:买不到,Count:159,TF:0.00160329,IDF:1.66879992,TF×IDF:0.00267557
Term:推迟,Count:101,TF:0.00101844,IDF:2.62304243,TF×IDF:0.00267141
Term:人类,Count:123,TF:0.00124028,IDF:2.14592117,TF×IDF:0.00266154
Term:疫区,Count:130,TF:0.00131086,IDF:2.02098244,TF×IDF:0.00264923
Term:可怕,Count:118,TF:0.00118986,IDF:2.20806908,TF×IDF:0.0026273
Term:学生,Count:102,TF:0.00102852,IDF:2.54386118,TF×IDF:0.00261642
Term:麻丘,Count:78,TF:0.00078652,IDF:3.32201243,TF×IDF:0.00261283
Term:💪,Count:118,TF:0.00118986,IDF:2.17588440,TF×IDF:0.002589
Term:传播,Count:118,TF:0.00118986,IDF:2.17588440,TF×IDF:0.002589
Term:恐慌,Count:96,TF:0.00096802,IDF:2.62304243,TF×IDF:0.00253917
Term:返乡,Count:83,TF:0.00083693,IDF:3.02098244,TF×IDF:0.00252837
Term:扩散,Count:120,TF:0.00121003,IDF:2.06673993,TF×IDF:0.00250081
Term:中老年,Count:82,TF:0.00082685,IDF:3.02098244,TF×IDF:0.00249791
Term:👏,Count:87,TF:0.00087727,IDF:2.84489118,TF×IDF:0.00249574
Term:人群,Count:87,TF:0.00087727,IDF:2.84489118,TF×IDF:0.00249574
Term:捐款,Count:122,TF:0.00123019,IDF:2.02098244,TF×IDF:0.0024862
Term:中老年人,Count:74,TF:0.00074618,IDF:3.32201243,TF×IDF:0.00247883
Term:透明化,Count:80,TF:0.00080668,IDF:3.02098244,TF×IDF:0.00243698
Term:支援,Count:122,TF:0.00123019,IDF:1.97958975,TF×IDF:0.00243528
Term:大学生,Count:84,TF:0.00084702,IDF:2.84489118,TF×IDF:0.00240968
Term:注意安全,Count:91,TF:0.00091760,IDF:2.62304243,TF×IDF:0.00240692
Term:短信,Count:79,TF:0.00079660,IDF:3.02098244,TF×IDF:0.00240652
Term:气死,Count:102,TF:0.00102852,IDF:2.32201243,TF×IDF:0.00238825
Term:严惩,Count:90,TF:0.00090752,IDF:2.62304243,TF×IDF:0.00238047
Term:发短信,Count:71,TF:0.00071593,IDF:3.32201243,TF×IDF:0.00237834
Term:举报,Count:109,TF:0.00109911,IDF:2.14592117,TF×IDF:0.0023586
Term:紧张,Count:70,TF:0.00070585,IDF:3.32201243,TF×IDF:0.00234484
Term:荆门,Count:70,TF:0.00070585,IDF:3.32201243,TF×IDF:0.00234484
Term:报道,Count:98,TF:0.00098819,IDF:2.36776992,TF×IDF:0.00233981
Term:走亲戚,Count:76,TF:0.00076635,IDF:3.02098244,TF×IDF:0.00231513
Term:新型冠状病毒,Count:80,TF:0.00080668,IDF:2.84489118,TF×IDF:0.00229493
Term:哭,Count:94,TF:0.00094785,IDF:2.41892245,TF×IDF:0.00229279
Term:骂,Count:101,TF:0.00101844,IDF:2.24283119,TF×IDF:0.00228419
Term:爸妈,Count:68,TF:0.00068568,IDF:3.32201243,TF×IDF:0.00227785
Term:呼吁,Count:83,TF:0.00083693,IDF:2.71995244,TF×IDF:0.00227643
Term:新年,Count:91,TF:0.00091760,IDF:2.47691439,TF×IDF:0.00227283
Term:蝙蝠,Count:118,TF:0.00118986,IDF:1.90703909,TF×IDF:0.00226911
Term:防护服,Count:121,TF:0.00122011,IDF:1.83065074,TF×IDF:0.0022336
Term:电影,Count:93,TF:0.00093777,IDF:2.36776992,TF×IDF:0.00222043
Term:飞机,Count:86,TF:0.00086718,IDF:2.54386118,TF×IDF:0.002206
Term:价格,Count:76,TF:0.00076635,IDF:2.84489118,TF×IDF:0.00218019
Term:央视,Count:96,TF:0.00096802,IDF:2.24283119,TF×IDF:0.00217111
Term:聚集,Count:82,TF:0.00082685,IDF:2.62304243,TF×IDF:0.00216887
Term:👍,Count:84,TF:0.00084702,IDF:2.54386118,TF×IDF:0.0021547
Term:英雄,Count:75,TF:0.00075626,IDF:2.84489118,TF×IDF:0.0021515
Term:官员,Count:86,TF:0.00086718,IDF:2.47691439,TF×IDF:0.00214795
Term:军人,Count:64,TF:0.00064534,IDF:3.32201243,TF×IDF:0.00214386
Term:减少,Count:64,TF:0.00064534,IDF:3.32201243,TF×IDF:0.00214386
Term:新疆,Count:99,TF:0.00099827,IDF:2.14592117,TF×IDF:0.00214222
Term:自觉,Count:100,TF:0.00100835,IDF:2.11789245,TF×IDF:0.00213559
Term:恭喜,Count:91,TF:0.00091760,IDF:2.32201243,TF×IDF:0.00213069
Term:身体,Count:80,TF:0.00080668,IDF:2.62304243,TF×IDF:0.00211597
Term:措施,Count:95,TF:0.00095794,IDF:2.20806908,TF×IDF:0.0021152
Term:香港,Count:86,TF:0.00086718,IDF:2.41892245,TF×IDF:0.00209766
Term:辽宁,Count:108,TF:0.00108902,IDF:1.92407242,TF×IDF:0.00209536
Term:感动,Count:91,TF:0.00091760,IDF:2.28061975,TF×IDF:0.00209271
Term:晚安,Count:62,TF:0.00062518,IDF:3.32201243,TF×IDF:0.00207686
Term:武汉市,Count:83,TF:0.00083693,IDF:2.47691439,TF×IDF:0.00207302
Term:串门,Count:68,TF:0.00068568,IDF:3.02098244,TF×IDF:0.00207144
Term:铁路,Count:68,TF:0.00068568,IDF:3.02098244,TF×IDF:0.00207144
Term:伤医,Count:84,TF:0.00084702,IDF:2.41892245,TF×IDF:0.00204888
Term:工作人员,Count:89,TF:0.00089743,IDF:2.28061975,TF×IDF:0.00204671
Term:开大,Count:67,TF:0.00067560,IDF:3.02098244,TF×IDF:0.00204097
Term:优秀,Count:74,TF:0.00074618,IDF:2.71995244,TF×IDF:0.00202959
Term:躺,Count:85,TF:0.00085710,IDF:2.36776992,TF×IDF:0.00202942
Term:市场,Count:85,TF:0.00085710,IDF:2.36776992,TF×IDF:0.00202942
Term:影响,Count:79,TF:0.00079660,IDF:2.54386118,TF×IDF:0.00202644
Term:观察,Count:88,TF:0.00088735,IDF:2.28061975,TF×IDF:0.00202372
Term:大规模,Count:60,TF:0.00060501,IDF:3.32201243,TF×IDF:0.00200986
Term:运营商,Count:60,TF:0.00060501,IDF:3.32201243,TF×IDF:0.00200986
Term:密集,Count:78,TF:0.00078652,IDF:2.54386118,TF×IDF:0.00200079
Term:垃圾,Count:91,TF:0.00091760,IDF:2.17588440,TF×IDF:0.0019966
Term:假期,Count:88,TF:0.00088735,IDF:2.24283119,TF×IDF:0.00199019
Term:聚餐,Count:69,TF:0.00069576,IDF:2.84489118,TF×IDF:0.00197938
Term:厉害,Count:86,TF:0.00086718,IDF:2.28061975,TF×IDF:0.00197772
Term:江苏,Count:87,TF:0.00087727,IDF:2.24283119,TF×IDF:0.00196757
Term:理解,Count:82,TF:0.00082685,IDF:2.36776992,TF×IDF:0.0019578
Term:前线,Count:90,TF:0.00090752,IDF:2.14592117,TF×IDF:0.00194747
Term:心疼,Count:71,TF:0.00071593,IDF:2.71995244,TF×IDF:0.0019473
Term:治疗,Count:86,TF:0.00086718,IDF:2.24283119,TF×IDF:0.00194495
Term:三大,Count:58,TF:0.00058484,IDF:3.32201243,TF×IDF:0.00194287
Term:社会效益,Count:58,TF:0.00058484,IDF:3.32201243,TF×IDF:0.00194287
Term:病人,Count:88,TF:0.00088735,IDF:2.17588440,TF×IDF:0.00193078
Term:时期,Count:79,TF:0.00079660,IDF:2.41892245,TF×IDF:0.00192692
Term:旅游,Count:79,TF:0.00079660,IDF:2.41892245,TF×IDF:0.00192692
Term:乘客,Count:70,TF:0.00070585,IDF:2.71995244,TF×IDF:0.00191988
Term:学校,Count:63,TF:0.00063526,IDF:3.02098244,TF×IDF:0.00191912
Term:停运,Count:63,TF:0.00063526,IDF:3.02098244,TF×IDF:0.00191912
Term:保障,Count:80,TF:0.00080668,IDF:2.36776992,TF×IDF:0.00191005
Term:中央,Count:81,TF:0.00081677,IDF:2.32201243,TF×IDF:0.00189655
Term:资源,Count:66,TF:0.00066551,IDF:2.84489118,TF×IDF:0.00189332
Term:严重性,Count:62,TF:0.00062518,IDF:3.02098244,TF×IDF:0.00188866
Term:全世界,Count:86,TF:0.00086718,IDF:2.17588440,TF×IDF:0.0018869
Term:部门,Count:82,TF:0.00082685,IDF:2.28061975,TF×IDF:0.00188574
Term:企业,Count:88,TF:0.00088735,IDF:2.11789245,TF×IDF:0.00187932
Term:西藏,Count:89,TF:0.00089743,IDF:2.09156351,TF×IDF:0.00187705
Term:紧缺,Count:92,TF:0.00092769,IDF:2.02098244,TF×IDF:0.00187484
Term:延迟,Count:106,TF:0.00106886,IDF:1.75381071,TF×IDF:0.00187457
Term:孝感,Count:61,TF:0.00061509,IDF:3.02098244,TF×IDF:0.0018582
Term:放过,Count:70,TF:0.00070585,IDF:2.62304243,TF×IDF:0.00185147
Term:条件,Count:73,TF:0.00073610,IDF:2.47691439,TF×IDF:0.00182326
Term:甘肃,Count:73,TF:0.00073610,IDF:2.47691439,TF×IDF:0.00182326
Term:高三,Count:71,TF:0.00071593,IDF:2.54386118,TF×IDF:0.00182123
Term:责任,Count:79,TF:0.00079660,IDF:2.28061975,TF×IDF:0.00181675
Term:难关,Count:96,TF:0.00096802,IDF:1.87485440,TF×IDF:0.0018149
Term:❤,Count:66,TF:0.00066551,IDF:2.71995244,TF×IDF:0.00181017
Term:潜伏期,Count:80,TF:0.00080668,IDF:2.24283119,TF×IDF:0.00180926
Term:流入,Count:54,TF:0.00054451,IDF:3.32201243,TF×IDF:0.00180888
Term:小题大做,Count:54,TF:0.00054451,IDF:3.32201243,TF×IDF:0.00180888
Term:人民日报,Count:54,TF:0.00054451,IDF:3.32201243,TF×IDF:0.00180888
Term:守护,Count:74,TF:0.00074618,IDF:2.41892245,TF×IDF:0.00180496
Term:救救,Count:74,TF:0.00074618,IDF:2.41892245,TF×IDF:0.00180496
Term:检查,Count:59,TF:0.00059493,IDF:3.02098244,TF×IDF:0.00179727
Term:爆发,Count:88,TF:0.00088735,IDF:2.02098244,TF×IDF:0.00179333
Term:离开,Count:75,TF:0.00075626,IDF:2.36776992,TF×IDF:0.00179067
Term:取消,Count:62,TF:0.00062518,IDF:2.84489118,TF×IDF:0.00177857
Term:防范,Count:62,TF:0.00062518,IDF:2.84489118,TF×IDF:0.00177857
Term:老百姓,Count:71,TF:0.00071593,IDF:2.47691439,TF×IDF:0.0017733
Term:乱跑,Count:84,TF:0.00084702,IDF:2.09156351,TF×IDF:0.00177159
Term:年轻人,Count:58,TF:0.00058484,IDF:3.02098244,TF×IDF:0.00176681
Term:转发,Count:64,TF:0.00064534,IDF:2.71995244,TF×IDF:0.00175532
Term:发布,Count:82,TF:0.00082685,IDF:2.11789245,TF×IDF:0.00175118
Term:告诉,Count:70,TF:0.00070585,IDF:2.47691439,TF×IDF:0.00174833
Term:东三省,Count:66,TF:0.00066551,IDF:2.62304243,TF×IDF:0.00174567
Term:⃣,Count:52,TF:0.00052434,IDF:3.32201243,TF×IDF:0.00174188
Term:省长,Count:74,TF:0.00074618,IDF:2.32201243,TF×IDF:0.00173265
Term:妈妈,Count:63,TF:0.00063526,IDF:2.71995244,TF×IDF:0.00172789
Term:环卫工人,Count:69,TF:0.00069576,IDF:2.47691439,TF×IDF:0.00172335
Term:人大代表,Count:51,TF:0.00051426,IDF:3.32201243,TF×IDF:0.00170838
Term:百亿,Count:51,TF:0.00051426,IDF:3.32201243,TF×IDF:0.00170838
Term:省份,Count:74,TF:0.00074618,IDF:2.28061975,TF×IDF:0.00170176
Term:呆,Count:59,TF:0.00059493,IDF:2.84489118,TF×IDF:0.00169251
Term:检测,Count:73,TF:0.00073610,IDF:2.28061975,TF×IDF:0.00167876
Term:质监局,Count:50,TF:0.00050417,IDF:3.32201243,TF×IDF:0.00167489
Term:假冒伪劣,Count:50,TF:0.00050417,IDF:3.32201243,TF×IDF:0.00167489
Term:数年,Count:50,TF:0.00050417,IDF:3.32201243,TF×IDF:0.00167489
Term:封口,Count:50,TF:0.00050417,IDF:3.32201243,TF×IDF:0.00167489
Term:水平,Count:63,TF:0.00063526,IDF:2.62304243,TF×IDF:0.00166633
Term:落实,Count:79,TF:0.00079660,IDF:2.09156351,TF×IDF:0.00166614
Term:越来越好,Count:58,TF:0.00058484,IDF:2.84489118,TF×IDF:0.00166383
Term:接受,Count:72,TF:0.00072601,IDF:2.28061975,TF×IDF:0.00165577
Term:办法,Count:66,TF:0.00066551,IDF:2.47691439,TF×IDF:0.00164842
Term:思想,Count:49,TF:0.00049409,IDF:3.32201243,TF×IDF:0.00164139
Term:强大,Count:62,TF:0.00062518,IDF:2.62304243,TF×IDF:0.00163988
Term:专家,Count:70,TF:0.00070585,IDF:2.32201243,TF×IDF:0.00163899
Term:归来,Count:57,TF:0.00057476,IDF:2.84489118,TF×IDF:0.00163514
Term:快递,Count:72,TF:0.00072601,IDF:2.24283119,TF×IDF:0.00162833
Term:行业,Count:63,TF:0.00063526,IDF:2.54386118,TF×IDF:0.00161602
Term:群众,Count:63,TF:0.00063526,IDF:2.54386118,TF×IDF:0.00161602
Term:达,Count:94,TF:0.00094785,IDF:1.69876314,TF×IDF:0.00161018
Term:听不进去,Count:48,TF:0.00048401,IDF:3.32201243,TF×IDF:0.00160789
Term:好开心,Count:48,TF:0.00048401,IDF:3.32201243,TF×IDF:0.00160789
Term:数字,Count:78,TF:0.00078652,IDF:2.04325883,TF×IDF:0.00160706
Term:不好,Count:77,TF:0.00077643,IDF:2.06673993,TF×IDF:0.00160469
Term:钟南山,Count:83,TF:0.00083693,IDF:1.90703909,TF×IDF:0.00159607
Term:90,Count:52,TF:0.00052434,IDF:3.02098244,TF×IDF:0.00158404
Term:负责,Count:80,TF:0.00080668,IDF:1.96028460,TF×IDF:0.00158133
Term:开心,Count:55,TF:0.00055459,IDF:2.84489118,TF×IDF:0.00157776
Term:开车,Count:47,TF:0.00047392,IDF:3.32201243,TF×IDF:0.00157439
Term:沧州,Count:47,TF:0.00047392,IDF:3.32201243,TF×IDF:0.00157439
Term:伤害,Count:59,TF:0.00059493,IDF:2.62304243,TF×IDF:0.00156053
Term:小区,Count:66,TF:0.00066551,IDF:2.32201243,TF×IDF:0.00154533
Term:大学,Count:66,TF:0.00066551,IDF:2.32201243,TF×IDF:0.00154533
Term:团拜会,Count:46,TF:0.00046384,IDF:3.32201243,TF×IDF:0.00154089
Term:快乐,Count:46,TF:0.00046384,IDF:3.32201243,TF×IDF:0.00154089
Term:重点,Count:71,TF:0.00071593,IDF:2.14592117,TF×IDF:0.00153634
Term:活动,Count:71,TF:0.00071593,IDF:2.14592117,TF×IDF:0.00153634
Term:发热,Count:69,TF:0.00069576,IDF:2.20806908,TF×IDF:0.0015363
Term:一级,Count:50,TF:0.00050417,IDF:3.02098244,TF×IDF:0.00152311
Term:不负,Count:50,TF:0.00050417,IDF:3.02098244,TF×IDF:0.00152311
Term:专业,Count:53,TF:0.00053443,IDF:2.84489118,TF×IDF:0.00152039
Term:网友,Count:70,TF:0.00070585,IDF:2.14592117,TF×IDF:0.0015147
Term:周边,Count:59,TF:0.00059493,IDF:2.54386118,TF×IDF:0.00151342
Term:人流,Count:55,TF:0.00055459,IDF:2.71995244,TF×IDF:0.00150847
Term:海鲜,Count:57,TF:0.00057476,IDF:2.62304243,TF×IDF:0.00150763
Term:春节假期,Count:45,TF:0.00045376,IDF:3.32201243,TF×IDF:0.0015074
Term:详情,Count:45,TF:0.00045376,IDF:3.32201243,TF×IDF:0.0015074
Term:造假,Count:52,TF:0.00052434,IDF:2.84489118,TF×IDF:0.0014917
Term:确实,Count:58,TF:0.00058484,IDF:2.54386118,TF×IDF:0.00148777
Term:华南,Count:58,TF:0.00058484,IDF:2.54386118,TF×IDF:0.00148777
